"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0015934","large ribosomal subunit","42/2663","159/22757",2.54668982713025e-07,1.49328630772637e-05,1.25506723537998e-05,"evm.model.ctg1605.7/evm.model.ctg2702.6/evm.model.ctg3273.6/evm.model.ctg65.19/evm.model.ctg172.2/evm.model.ctg2573.3/evm.model.ctg3172.11/evm.model.ctg3650.44/evm.model.ctg4111.2/evm.model.ctg3843.3/evm.model.ctg4050.26/evm.model.ctg4051.4/evm.model.ctg270.8/evm.model.ctg671.2/evm.model.ctg2943.18/evm.model.ctg4059.5/evm.model.ctg643.16/evm.model.ctg3128.7/evm.model.ctg3947.6/evm.model.ctg3982.8/evm.model.ctg2899.2/evm.model.ctg324.8/evm.model.ctg3645.2/evm.model.ctg3208.4/evm.model.ctg3251.4/evm.model.ctg3671.12/evm.model.ctg2748.105/evm.model.ctg3455.42/evm.model.ctg457.14/evm.model.ctg3077.7/evm.model.ctg3448.326/evm.model.ctg156.1/evm.model.ctg2685.1/evm.model.ctg3802.25/evm.model.ctg2332.1/evm.model.ctg3273.18/evm.model.ctg2683.104/evm.model.ctg3360.14/evm.model.ctg2748.202/evm.model.ctg3455.135/evm.model.ctg2975.5/evm.model.ctg3414.13",42
"GO:0000127","transcription factor TFIIIC complex","10/2663","14/22757",3.03458418974687e-07,1.63108900198894e-05,1.37088671729793e-05,"evm.model.ctg3203.13/evm.model.ctg3685.61/evm.model.ctg4001.16/evm.model.ctg4001.17/evm.model.ctg4010.11/evm.model.ctg4010.12/evm.model.ctg4010.13/evm.model.ctg4010.14/evm.model.ctg507.4/evm.model.ctg507.5",10
"GO:0032133","chromosome passenger complex","11/2663","17/22757",3.47994008583845e-07,1.72658565797369e-05,1.45114910462089e-05,"evm.model.ctg1633.11/evm.model.ctg1868.1/evm.model.ctg3202.9/evm.model.ctg3462.26/evm.model.ctg3462.28/evm.model.ctg3932.3/evm.model.ctg4008.3/evm.model.ctg3998.40/evm.model.ctg3872.4/evm.model.ctg2847.1/evm.model.ctg3299.4",11
"GO:0030008","TRAPP complex","14/2663","27/22757",3.95541936733068e-07,1.8223182085202e-05,1.53160975501902e-05,"evm.model.ctg2866.15/evm.model.ctg2866.20/evm.model.ctg3448.36/evm.model.ctg697.20/evm.model.ctg697.22/evm.model.ctg1355.3/evm.model.ctg3226.28/evm.model.ctg3236.6/evm.model.ctg3244.13/evm.model.ctg4019.3/evm.model.ctg3117.20/evm.model.ctg3143.19/evm.model.ctg3553.6/evm.model.ctg2866.16",14
"GO:0030990","intraciliary transport particle","20/2663","51/22757",4.51270098049892e-07,1.94046142161454e-05,1.63090596839084e-05,"evm.model.ctg3136.2/evm.model.ctg3136.4/evm.model.ctg3175.1/evm.model.ctg3224.21/evm.model.ctg3224.23/evm.model.ctg3672.7/evm.model.ctg3672.9/evm.model.ctg3963.2/evm.model.ctg3963.4/evm.model.ctg3963.6/evm.model.ctg2508.4/evm.model.ctg3200.3/evm.model.ctg3456.9/evm.model.ctg2963.3/evm.model.ctg3850.3/evm.model.ctg3909.16/evm.model.ctg814.7/evm.model.ctg2813.9/evm.model.ctg2816.30/evm.model.ctg937.11",20
"GO:0000502","proteasome complex","29/2663","97/22757",1.17448447848781e-06,4.73464055390397e-05,3.97933885803434e-05,"evm.model.ctg2489.93/evm.model.ctg2489.94/evm.model.ctg2489.98/evm.model.ctg3445.3/evm.model.ctg3595.2/evm.model.ctg3614.960/evm.model.ctg2741.3/evm.model.ctg3526.6/evm.model.ctg3637.10/evm.model.ctg270.4/evm.model.ctg270.5/evm.model.ctg3028.12/evm.model.ctg671.4/evm.model.ctg162.13/evm.model.ctg3928.86/evm.model.ctg3928.88/evm.model.ctg1045.7/evm.model.ctg3134.17/evm.model.ctg3448.346/evm.model.ctg2704.123/evm.model.ctg3654.5/evm.model.ctg3656.88/evm.model.ctg3782.13/evm.model.ctg3787.23/evm.model.ctg3948.50/evm.model.ctg2748.340/evm.model.ctg4133.27/evm.model.ctg2683.299/evm.model.ctg3461.46",29
"GO:0031597","cytosolic proteasome complex","12/2663","22/22757",1.34134872151152e-06,4.84578266052281e-05,4.07275082850958e-05,"evm.model.ctg2489.93/evm.model.ctg2489.94/evm.model.ctg2489.98/evm.model.ctg3445.3/evm.model.ctg3595.2/evm.model.ctg3614.960/evm.model.ctg2741.3/evm.model.ctg3526.6/evm.model.ctg3637.10/evm.model.ctg2704.123/evm.model.ctg3654.5/evm.model.ctg3656.88",12
"GO:0042585","germinal vesicle","16/2663","37/22757",1.3523114401459e-06,4.84578266052281e-05,4.07275082850958e-05,"evm.model.ctg1633.11/evm.model.ctg3202.9/evm.model.ctg3462.26/evm.model.ctg3462.28/evm.model.ctg3932.3/evm.model.ctg4008.3/evm.model.ctg3782.5/evm.model.ctg3787.35/evm.model.ctg3948.37/evm.model.ctg3998.40/evm.model.ctg3284.13/evm.model.ctg4114.15/evm.model.ctg3872.4/evm.model.ctg2847.1/evm.model.ctg3299.4/evm.model.ctg3948.38",16
"GO:0033391","chromatoid body","14/2663","30/22757",2.0362018141226e-06,6.91236931636355e-05,5.80966168572375e-05,"evm.model.ctg1995.1/evm.model.ctg2686.177/evm.model.ctg2686.178/evm.model.ctg3233.8/evm.model.ctg504.3/evm.model.ctg591.2/evm.model.ctg591.3/evm.model.ctg2748.213/evm.model.ctg766.1/evm.model.ctg766.2/evm.model.ctg935.5/evm.model.ctg935.6/evm.model.ctg3284.13/evm.model.ctg4114.15",14
"GO:0043186","P granule","33/2663","121/22757",2.20399592487693e-06,7.10788685772811e-05,5.97398895427168e-05,"evm.model.ctg1453.3/evm.model.ctg1573.3/evm.model.ctg1573.7/evm.model.ctg2921.5/evm.model.ctg2970.13/evm.model.ctg3272.6/evm.model.ctg3625.75/evm.model.ctg3625.78/evm.model.ctg3626.10/evm.model.ctg3626.16/evm.model.ctg3626.7/evm.model.ctg3886.51/evm.model.ctg3891.54/evm.model.ctg1707.22/evm.model.ctg2748.214/evm.model.ctg555.1/evm.model.ctg935.2/evm.model.ctg935.3/evm.model.ctg2601.2/evm.model.ctg3018.20/evm.model.ctg1995.1/evm.model.ctg2686.177/evm.model.ctg2686.178/evm.model.ctg3233.8/evm.model.ctg504.3/evm.model.ctg591.2/evm.model.ctg591.3/evm.model.ctg3782.11/evm.model.ctg3782.12/evm.model.ctg3787.27/evm.model.ctg3948.48/evm.model.ctg3644.1/evm.model.ctg3779.151",33
