"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0004896","cytokine receptor activity","27/2320","121/20112",0.000534815341948574,0.00545301917280899,0.00438780388905177,"evm.model.ctg2972.34/evm.model.ctg2972.35/evm.model.ctg2978.11/evm.model.ctg2990.12/evm.model.ctg2990.13/evm.model.ctg2990.14/evm.model.ctg3913.7/evm.model.ctg3913.8/evm.model.ctg3913.9/evm.model.ctg737.1/evm.model.ctg737.2/evm.model.ctg1757.112/evm.model.ctg23.2/evm.model.ctg2635.11/evm.model.ctg3000.5/evm.model.ctg3563.2/evm.model.ctg1858.2/evm.model.ctg3016.1/evm.model.ctg3770.21/evm.model.ctg3920.8/evm.model.ctg1169.2/evm.model.ctg3527.43/evm.model.ctg3246.3/evm.model.ctg800.486/evm.model.ctg2978.6/evm.model.ctg2990.19/evm.model.ctg3913.3",27
"GO:0019210","kinase inhibitor activity","39/2320","198/20112",0.000562277045728025,0.00567736046171987,0.00456832142415718,"evm.model.ctg2683.274/evm.model.ctg3379.25/evm.model.ctg3379.30/evm.model.ctg3461.19/evm.model.ctg397.23/evm.model.ctg397.29/evm.model.ctg1046.10/evm.model.ctg2951.24/evm.model.ctg3898.12/evm.model.ctg3898.14/evm.model.ctg3901.8/evm.model.ctg3901.9/evm.model.ctg613.14/evm.model.ctg2493.349/evm.model.ctg2493.350/evm.model.ctg4120.16/evm.model.ctg434.25/evm.model.ctg3048.2/evm.model.ctg3048.3/evm.model.ctg3568.10/evm.model.ctg3568.9/evm.model.ctg134.3/evm.model.ctg2866.52/evm.model.ctg509.1/evm.model.ctg2475.52/evm.model.ctg2773.21/evm.model.ctg4021.45/evm.model.ctg3136.3/evm.model.ctg3224.22/evm.model.ctg3672.8/evm.model.ctg3963.3/evm.model.ctg3638.245/evm.model.ctg3639.3/evm.model.ctg305.3/evm.model.ctg3732.8/evm.model.ctg2564.163/evm.model.ctg245.8/evm.model.ctg3606.7/evm.model.ctg2607.117",39
"GO:0003986","acetyl-CoA hydrolase activity","6/2320","11/20112",0.000645517087990275,0.00627418478046622,0.00504855961586098,"evm.model.ctg2120.1/evm.model.ctg2120.6/evm.model.ctg2963.9/evm.model.ctg3050.5/evm.model.ctg3051.5/evm.model.ctg3909.10",6
"GO:0005026","transforming growth factor beta receptor activity, type II","6/2320","11/20112",0.000645517087990275,0.00627418478046622,0.00504855961586098,"evm.model.ctg2002.2/evm.model.ctg2889.2/evm.model.ctg2895.5/evm.model.ctg3280.656/evm.model.ctg3469.13/evm.model.ctg3863.6",6
"GO:0017136","NAD-dependent histone deacetylase activity","6/2320","11/20112",0.000645517087990275,0.00627418478046622,0.00504855961586098,"evm.model.ctg3782.24/evm.model.ctg3787.10/evm.model.ctg3930.13/evm.model.ctg3644.1/evm.model.ctg3779.151/evm.model.ctg3930.14",6
"GO:0019841","retinol binding","6/2320","11/20112",0.000645517087990275,0.00627418478046622,0.00504855961586098,"evm.model.ctg3144.5/evm.model.ctg3144.6/evm.model.ctg3631.13/evm.model.ctg3631.14/evm.model.ctg4108.3/evm.model.ctg4108.4",6
"GO:0016494","C-X-C chemokine receptor activity","7/2320","15/20112",0.000746654213901921,0.00719000354127775,0.00578547855801196,"evm.model.ctg1757.112/evm.model.ctg23.2/evm.model.ctg2635.11/evm.model.ctg3000.5/evm.model.ctg3563.2/evm.model.ctg3246.3/evm.model.ctg800.486",7
"GO:0043175","RNA polymerase core enzyme binding","16/2320","59/20112",0.000798189062076772,0.00761574884917287,0.00612805701932433,"evm.model.ctg346.65/evm.model.ctg346.67/evm.model.ctg3698.10/evm.model.ctg3698.8/evm.model.ctg2576.5/evm.model.ctg2956.17/evm.model.ctg3060.7/evm.model.ctg3350.12/evm.model.ctg3785.2/evm.model.ctg2868.9/evm.model.ctg3500.1/evm.model.ctg3600.35/evm.model.ctg874.1/evm.model.ctg3075.59/evm.model.ctg4025.29/evm.model.ctg4120.15",16
"GO:0050660","flavin adenine dinucleotide binding","23/2320","100/20112",0.000861499715706272,0.00814508822122294,0.00655399305250226,"evm.model.ctg101.4/evm.model.ctg1858.10/evm.model.ctg2165.11/evm.model.ctg2555.1/evm.model.ctg2956.11/evm.model.ctg2956.5/evm.model.ctg3016.12/evm.model.ctg3060.2/evm.model.ctg3350.5/evm.model.ctg3351.1/evm.model.ctg3351.6/evm.model.ctg3770.1/evm.model.ctg3770.11/evm.model.ctg3770.6/evm.model.ctg380.1/evm.model.ctg3920.2/evm.model.ctg2272.11/evm.model.ctg2868.14/evm.model.ctg2868.18/evm.model.ctg3500.10/evm.model.ctg3500.6/evm.model.ctg3757.3/evm.model.ctg4125.23",23
"GO:0016289","CoA hydrolase activity","9/2320","24/20112",0.000919757674053927,0.00861754937852328,0.00693416169628139,"evm.model.ctg2120.1/evm.model.ctg2120.6/evm.model.ctg2963.9/evm.model.ctg3050.5/evm.model.ctg3051.5/evm.model.ctg3909.10/evm.model.ctg2748.128/evm.model.ctg3455.60/evm.model.ctg2566.48",9
"GO:0004520","DNA endonuclease activity","14/2320","49/20112",0.000952876162060781,0.00876983370392224,0.00705669817269046,"evm.model.ctg2704.59/evm.model.ctg28.10/evm.model.ctg28.9/evm.model.ctg3652.9/evm.model.ctg3656.31/evm.model.ctg3186.12/evm.model.ctg3191.30/evm.model.ctg181.16/evm.model.ctg4063.8/evm.model.ctg231.1/evm.model.ctg231.2/evm.model.ctg3194.6/evm.model.ctg734.6/evm.model.ctg1614.1",14
"GO:0016709","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen","14/2320","49/20112",0.000952876162060781,0.00876983370392224,0.00705669817269046,"evm.model.ctg1147.2/evm.model.ctg2642.51/evm.model.ctg2783.3/evm.model.ctg2828.2/evm.model.ctg3729.2/evm.model.ctg305.14/evm.model.ctg3733.8/evm.model.ctg2745.14/evm.model.ctg3187.6/evm.model.ctg3187.8/evm.model.ctg3709.38/evm.model.ctg3799.34/evm.model.ctg2642.52/evm.model.ctg396.1",14
"GO:0035173","histone kinase activity","12/2320","39/20112",0.00106061860332381,0.00959168128223273,0.00771800265118929,"evm.model.ctg1633.11/evm.model.ctg1868.1/evm.model.ctg3202.9/evm.model.ctg3462.26/evm.model.ctg3462.28/evm.model.ctg3932.3/evm.model.ctg4008.3/evm.model.ctg3998.40/evm.model.ctg3872.4/evm.model.ctg2847.1/evm.model.ctg3299.4/evm.model.ctg3640.25",12
"GO:1901338","catecholamine binding","12/2320","39/20112",0.00106061860332381,0.00959168128223273,0.00771800265118929,"evm.model.ctg1633.5/evm.model.ctg3202.15/evm.model.ctg3202.16/evm.model.ctg4008.7/evm.model.ctg3117.13/evm.model.ctg3117.14/evm.model.ctg3143.9/evm.model.ctg3553.12/evm.model.ctg3553.13/evm.model.ctg2704.18/evm.model.ctg3650.79/evm.model.ctg4118.1",12
