"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0017110","nucleoside diphosphate phosphatase activity","11/2177","16/20112",6.0733362253815e-08,6.74987603231001e-05,6.44259617908757e-05,"evm.model.ctg1514.88/evm.model.ctg2340.198/evm.model.ctg2697.9/evm.model.ctg718.39/evm.model.ctg2019.23/evm.model.ctg2571.84/evm.model.ctg3365.320/evm.model.ctg1463.74/evm.model.ctg3779.79/evm.model.ctg2683.128/evm.model.ctg2607.91",11
"GO:0015277","kainate selective glutamate receptor activity","13/2177","23/20112",1.08518907271865e-07,6.74987603231001e-05,6.44259617908757e-05,"evm.model.ctg1244.51/evm.model.ctg3337.167/evm.model.ctg3544.49/evm.model.ctg3600.142/evm.model.ctg3625.63/evm.model.ctg3625.64/evm.model.ctg3668.18/evm.model.ctg3700.3/evm.model.ctg1244.94/evm.model.ctg2628.6/evm.model.ctg2628.7/evm.model.ctg3725.3/evm.model.ctg3726.1",13
"GO:0140939","histone H4 methyltransferase activity","9/2177","12/20112",3.25657197093132e-07,0.000135039184394619,0.000128891690638966,"evm.model.ctg1202.16/evm.model.ctg3417.86/evm.model.ctg3544.301/evm.model.ctg2904.27/evm.model.ctg3485.33/evm.model.ctg3878.51/evm.model.ctg2538.198/evm.model.ctg3638.420/evm.model.ctg357.120",9
"GO:0004970","ionotropic glutamate receptor activity","15/2177","39/20112",6.24399024009736e-06,0.00194188096467028,0.00185347920811311,"evm.model.ctg1244.51/evm.model.ctg3337.167/evm.model.ctg3544.49/evm.model.ctg3600.142/evm.model.ctg3625.63/evm.model.ctg3625.64/evm.model.ctg3668.18/evm.model.ctg3700.3/evm.model.ctg1244.94/evm.model.ctg2628.6/evm.model.ctg2628.7/evm.model.ctg3725.3/evm.model.ctg3726.1/evm.model.ctg3280.75/evm.model.ctg2607.59",15
"GO:0032029","myosin tail binding","7/2177","10/20112",1.53898018369058e-05,0.00319081891418513,0.00304556078456661,"evm.model.ctg2745.59/evm.model.ctg3600.174/evm.model.ctg3612.109/evm.model.ctg3614.227/evm.model.ctg3709.9/evm.model.ctg3930.60/evm.model.ctg20.19",7
"GO:0032038","myosin II heavy chain binding","7/2177","10/20112",1.53898018369058e-05,0.00319081891418513,0.00304556078456661,"evm.model.ctg2745.59/evm.model.ctg3600.174/evm.model.ctg3612.109/evm.model.ctg3614.227/evm.model.ctg3709.9/evm.model.ctg3930.60/evm.model.ctg305.11",7
"GO:1901505","carbohydrate derivative transmembrane transporter activity","16/2177","49/20112",3.42610481488104e-05,0.0060886776995886,0.00581149809200875,"evm.model.ctg2654.37/evm.model.ctg3614.422/evm.model.ctg430.43/evm.model.ctg2492.38/evm.model.ctg2607.96/evm.model.ctg2493.513/evm.model.ctg3529.47/evm.model.ctg3614.94/evm.model.ctg3779.79/evm.model.ctg2590.61/evm.model.ctg210.29/evm.model.ctg3280.200/evm.model.ctg2683.222/evm.model.ctg937.73/evm.model.ctg2607.220/evm.model.ctg2493.72",16
"GO:0016836","hydro-lyase activity","18/2177","61/20112",5.24098190069307e-05,0.00814972685557772,0.00777872050523919,"evm.model.ctg1569.1/evm.model.ctg3474.75/evm.model.ctg3814.2/evm.model.ctg3638.212/evm.model.ctg518.89/evm.model.ctg3614.643/evm.model.ctg3638.368/evm.model.ctg2340.193/evm.model.ctg87.54/evm.model.ctg800.571/evm.model.ctg396.26/evm.model.ctg2642.31/evm.model.ctg2538.271/evm.model.ctg3681.29/evm.model.ctg3365.581/evm.model.ctg2703.9/evm.model.ctg2583.23/evm.model.ctg23.43",18
