"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031010","ISWI-type complex","10/2429","19/22757",7.00754792406576e-06,0.0051365326283402,0.0048388962507233,"evm.model.ctg2642.45/evm.model.ctg2642.46/evm.model.ctg1217.7/evm.model.ctg3692.23/evm.model.ctg2480.357/evm.model.ctg3120.7/evm.model.ctg2606.9/evm.model.ctg2492.5/evm.model.ctg3947.18/evm.model.ctg3337.117",10
"GO:0015030","Cajal body","17/2429","55/22757",3.66116652549152e-05,0.00911981766157066,0.00859136983699339,"evm.model.ctg2797.1/evm.model.ctg3614.233/evm.model.ctg2340.126/evm.model.ctg3710.110/evm.model.ctg3544.537/evm.model.ctg430.14/evm.model.ctg3638.220/evm.model.ctg3337.85/evm.model.ctg1033.228/evm.model.ctg1245.306/evm.model.ctg2851.51/evm.model.ctg1707.19/evm.model.ctg2237.301/evm.model.ctg397.305/evm.model.ctg1707.21/evm.model.ctg400.26/evm.model.ctg227.25",17
"GO:0005782","peroxisomal matrix","19/2429","67/22757",4.97670813728276e-05,0.00911981766157066,0.00859136983699339,"evm.model.ctg1424.8/evm.model.ctg2526.28/evm.model.ctg3328.31/evm.model.ctg3337.77/evm.model.ctg3638.457/evm.model.ctg2489.206/evm.model.ctg136.44/evm.model.ctg3544.219/evm.model.ctg2493.443/evm.model.ctg2237.277/evm.model.ctg3324.472/evm.model.ctg3280.363/evm.model.ctg3588.29/evm.model.ctg71.150/evm.model.ctg3614.576/evm.model.ctg1245.271/evm.model.ctg3600.158/evm.model.ctg155.64/evm.model.ctg23.43",19
"GO:0031907","microbody lumen","19/2429","67/22757",4.97670813728276e-05,0.00911981766157066,0.00859136983699339,"evm.model.ctg1424.8/evm.model.ctg2526.28/evm.model.ctg3328.31/evm.model.ctg3337.77/evm.model.ctg3638.457/evm.model.ctg2489.206/evm.model.ctg136.44/evm.model.ctg3544.219/evm.model.ctg2493.443/evm.model.ctg2237.277/evm.model.ctg3324.472/evm.model.ctg3280.363/evm.model.ctg3588.29/evm.model.ctg71.150/evm.model.ctg3614.576/evm.model.ctg1245.271/evm.model.ctg3600.158/evm.model.ctg155.64/evm.model.ctg23.43",19
