"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000792","heterochromatin","9/97","222/22757",4.62201762121478e-07,5.2228799119727e-05,3.30839156044847e-05,"evm.model.ctg2755.1/evm.model.ctg3072.6/evm.model.ctg3311.1/evm.model.ctg94.10/evm.model.ctg175.43/evm.model.ctg3011.7/evm.model.ctg3899.80/evm.model.ctg2857.43/evm.model.ctg4129.6",9
"GO:0000791","euchromatin","7/97","147/22757",3.21402976776767e-06,0.000181592681878873,0.00011502843379379,"evm.model.ctg94.10/evm.model.ctg175.43/evm.model.ctg3011.7/evm.model.ctg3899.80/evm.model.ctg2857.43/evm.model.ctg3978.27/evm.model.ctg4129.6",7
"GO:0001651","dense fibrillar component","3/97","11/22757",1.20833611380648e-05,0.000455139936200442,0.000288304756978389,"evm.model.ctg175.43/evm.model.ctg3011.7/evm.model.ctg3899.80",3
"GO:0005741","mitochondrial outer membrane","7/97","259/22757",0.000122575577545686,0.0028465625280438,0.00180313229536077,"evm.model.ctg2824.20/evm.model.ctg819.1/evm.model.ctg2654.27/evm.model.ctg3461.77/evm.model.ctg2916.19/evm.model.ctg3577.4/evm.model.ctg3883.2",7
"GO:0097431","mitotic spindle pole","4/97","60/22757",0.00012595409416123,0.0028465625280438,0.00180313229536077,"evm.model.ctg2847.1/evm.model.ctg3299.4/evm.model.ctg144.15/evm.model.ctg3527.67",4
"GO:0031968","organelle outer membrane","7/97","289/22757",0.000240100088867454,0.00408423751830279,0.00258712763152855,"evm.model.ctg2824.20/evm.model.ctg819.1/evm.model.ctg2654.27/evm.model.ctg3461.77/evm.model.ctg2916.19/evm.model.ctg3577.4/evm.model.ctg3883.2",7
"GO:0031332","RNAi effector complex","3/97","30/22757",0.00028034930291655,0.00408423751830279,0.00258712763152855,"evm.model.ctg2755.1/evm.model.ctg3072.6/evm.model.ctg3311.1",3
"GO:0019867","outer membrane","7/97","298/22757",0.000289149558817896,0.00408423751830279,0.00258712763152855,"evm.model.ctg2824.20/evm.model.ctg819.1/evm.model.ctg2654.27/evm.model.ctg3461.77/evm.model.ctg2916.19/evm.model.ctg3577.4/evm.model.ctg3883.2",7
"GO:0000786","nucleosome","6/97","220/22757",0.000362408534168196,0.00455024048455624,0.00288231348812133,"evm.model.ctg2755.1/evm.model.ctg3072.6/evm.model.ctg3311.1/evm.model.ctg94.10/evm.model.ctg2857.43/evm.model.ctg4129.6",6
